"GeneID";"Localization_keys";"confidence(plasma membrane)";"Localization";"confidence(ER)";"confidence(extracellular)";"confidence(lipid particles)";"confidence(integral membrane)";"confidence(cell wall)";"confidence(cytoskeleton)";"confidence(nucleus)";"predicted_localization";"confidence(mitochondria)";"confidence(golgi)";"confidence(vacuole)";"confidence(endosome)";"confidence(cytoplasm)";"confidence(?)";"confidence(transport vesicles)";"confidence(peroxisome)";"Correct_prediction"
"G234226";"golgi";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.4;"nucleus";0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234590";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235746";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234905";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234267";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234977";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.7999999999999999;0.0;0.2;0.0;0.0;0.0;"false"
"G236021";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G234758";"er";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235761";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234485";"cytoplasm";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235325";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7999999999999999;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234314";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.6;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235752";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239911";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234086";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"mitochondria";0.7999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235328";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234373";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234226";"golgi";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.1;0.5;0.0;0.2;0.0;0.0;0.0;"false"
"G234231";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"mitochondria";0.5;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235685";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.0;"cytoplasm";0.0;0.2;0.0;0.0;0.30000000000000004;0.0;0.30000000000000004;0.0;"false"
"G235752";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234314";"cytoplasm";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235795";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234181";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234785";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235454";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234298";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234739";"cytoplasm";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G235110";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235369";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236985";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G235476";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238800";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"cytoplasm";0.0;0.0;0.4;0.0;0.5;0.0;0.0;0.0;"false"
"G239273";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G239162";"vacuole";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
"G235904";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235111";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234433";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235770";"cytoplasm";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"plasma membrane";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G234267";"cytoplasm";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234511";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G235275";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235369";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234372";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"cytoplasm";0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G234861";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235878";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"endosome";0.0;0.30000000000000004;0.2;0.5;0.0;0.0;0.0;0.0;"false"
"G235487";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235770";"cytoplasm";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"plasma membrane";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235612";"nucleus";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234739";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G235794";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234565";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235183";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234412";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G240200";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G235311";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.7999999999999999;0.0;0.2;0.0;0.0;0.0;"false"
"G239938";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G235367";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235933";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.2;0.0;"false"
"G234081";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239588";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.2;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234433";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237059";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G235547";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234081";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235256";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234773";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;"false"
"G236838";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G236380";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235268";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238905";"mitochondria";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235888";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235638";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"endosome";0.0;0.0;0.30000000000000004;0.5;0.0;0.0;0.2;0.0;"false"
"G235233";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235325";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7999999999999999;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G235770";"cytoplasm";0.0;"?";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235220";"transportvesicles";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"golgi";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235337";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235547";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234137";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234590";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235339";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7;"nucleus";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235878";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"transport vesicles";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"false"
"G235777";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235909";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234847";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"plasma membrane";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235783";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235507";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235818";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234701";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234175";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234485";"cytoplasm";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235389";"cytoplasm";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G238905";"mitochondria";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235097";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.2;0.0;"false"
"G239664";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234977";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"true"
"G235362";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234203";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235794";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234333";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G237728";"er";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235369";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G235176";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234971";"mitochondria";0.0;"?";0.7999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234470";"plasmamembrane";0.7;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234372";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234314";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.5;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G237429";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234704";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G235562";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G234215";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G235909";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236661";"nucleus";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234485";"cytoplasm";0.7999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G237154";"peroxisome";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235668";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G235831";"er";0.0;"?";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234951";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234112";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235775";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G238898";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G238898";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235507";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.5;0.5;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236736";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235446";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"golgi";0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235901";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235354";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235794";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234414";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235440";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
